component_id,component_name,metal_type,form_factor,industry_usage,unit_weight_kg,source_type,source_country,lead_time_days,base_price_per_kg,freight_cost_per_kg,customs_duty_percent,local_tax_percent,exchange_rate_multiplier,total_landed_cost_inr,recommended_source
2056,Comp_02056,Nickel,Foil,Toys,4.19,Import,South Korea,36,1186.64,23.88,3.48,18,1.04,6441.066140956928,Import
2057,Comp_02057,Aluminum,Wire,Toys,9.04,Local,India,13,1249.65,75.76,0.0,18,1.0,14138.413551999998,Import
2057,Comp_02057,Aluminum,Wire,Toys,9.04,Import,Japan,35,1036.57,22.21,0.82,18,1.0,11386.830603731198,Import
2058,Comp_02058,Tin,Wire,Consumer,9.55,Local,India,4,1380.02,114.13,0.0,18,1.0,16837.57635,Import
2058,Comp_02058,Tin,Wire,Consumer,9.55,Import,USA,21,967.35,44.82,2.6,18,1.12,13107.027883017605,Import
2059,Comp_02059,Copper,Foil,Consumer,1.05,Local,India,10,964.25,102.19,0.0,18,1.0,1321.3191600000002,Local
2059,Comp_02059,Copper,Foil,Consumer,1.05,Import,South Korea,16,992.2,38.74,4.33,18,1.05,1399.2754133169,Local
2060,Comp_02060,Aluminum,Wire,Consumer,3.65,Local,India,12,1003.67,55.03,0.0,18,1.0,4559.8209,Import
2060,Comp_02060,Aluminum,Wire,Consumer,3.65,Import,South Korea,14,839.53,33.25,3.55,18,1.07,4164.9859277281,Import
2061,Comp_02061,Copper,Coil,Wearable,5.68,Local,India,10,911.74,103.16,0.0,18,1.0,6802.265759999999,Import
2061,Comp_02061,Copper,Coil,Wearable,5.68,Import,China,10,615.7,57.08,0.79,18,1.06,4817.555493707328,Import
2062,Comp_02062,Aluminum,Foil,Consumer,6.38,Local,India,7,1100.8,48.3,0.0,18,1.0,8650.884439999998,Local
2062,Comp_02062,Aluminum,Foil,Consumer,6.38,Import,South Korea,18,1113.79,15.21,1.52,18,1.08,9319.0575240576,Local
2063,Comp_02063,Copper,Coil,Automotive,6.3,Local,India,12,1473.34,111.01,0.0,18,1.0,11778.057899999998,Local
2063,Comp_02063,Copper,Coil,Automotive,6.3,Import,Japan,18,1509.74,19.74,4.64,18,1.02,12135.684070056961,Local
2064,Comp_02064,Tin,Sheet,Toys,8.08,Local,India,14,1021.63,48.77,0.0,18,1.0,10205.62176,Import
2064,Comp_02064,Tin,Sheet,Toys,8.08,Import,South Korea,32,732.71,17.3,2.28,18,1.0,7313.935757843199,Import
2065,Comp_02065,Aluminum,Coil,Automotive,0.47,Local,India,12,1356.08,119.08,0.0,18,1.0,818.1237359999998,Import
2065,Comp_02065,Aluminum,Coil,Automotive,0.47,Import,Japan,36,1203.84,51.31,4.57,18,1.12,815.2684320289601,Import
2066,Comp_02066,Nickel,Wire,Wearable,7.32,Local,India,2,1356.0,47.54,0.0,18,1.0,12123.217104,Import
2066,Comp_02066,Nickel,Wire,Wearable,7.32,Import,USA,25,1026.0,34.3,5.55,18,1.09,10536.747803403601,Import
2067,Comp_02067,Nickel,Coil,Industrial,9.97,Local,India,12,1445.33,89.0,0.0,18,1.0,18050.778717999998,Import
2067,Comp_02067,Nickel,Coil,Industrial,9.97,Import,Germany,30,1217.97,15.47,6.2,18,0.97,14948.28760067136,Import
2068,Comp_02068,Silver,Sheet,Wearable,6.87,Local,India,7,1106.5,40.72,0.0,18,1.0,9300.053652,Local
2068,Comp_02068,Silver,Sheet,Wearable,6.87,Import,Japan,27,1192.73,59.71,7.4,18,1.14,12430.963938133438,Local
2069,Comp_02069,Copper,Foil,Consumer,5.53,Local,India,6,1226.04,98.01,0.0,18,1.0,8639.95587,Import
2069,Comp_02069,Copper,Foil,Consumer,5.53,Import,China,13,985.21,26.87,5.36,18,1.13,7862.781130920576,Import
2070,Comp_02070,Nickel,Foil,Industrial,4.33,Local,India,8,1406.5,106.36,0.0,18,1.0,7729.806884,Import
2070,Comp_02070,Nickel,Foil,Industrial,4.33,Import,South Korea,34,1276.36,14.15,2.56,18,1.04,7033.032581043457,Import
2071,Comp_02071,Silver,Foil,Toys,1.95,Local,India,9,1152.46,84.44,0.0,18,1.0,2846.1068999999998,Local
2071,Comp_02071,Silver,Foil,Toys,1.95,Import,Germany,27,1196.25,56.95,4.64,18,1.01,3047.5869810048,Local
2072,Comp_02072,Silver,Wire,Consumer,2.8,Local,India,13,1594.89,65.32,0.0,18,1.0,5485.333839999999,Import
2072,Comp_02072,Silver,Wire,Consumer,2.8,Import,South Korea,17,1273.8,22.3,5.07,18,0.99,4454.433462679199,Import
2073,Comp_02073,Aluminum,Sheet,Toys,3.93,Local,India,2,1275.06,91.92,0.0,18,1.0,6339.2330520000005,Local
2073,Comp_02073,Aluminum,Sheet,Toys,3.93,Import,USA,33,1366.8,55.04,1.72,18,1.01,6774.121952415552,Local
2074,Comp_02074,Aluminum,Foil,Industrial,7.74,Local,India,9,1106.27,47.21,0.0,18,1.0,10534.963536,Import
2074,Comp_02074,Aluminum,Foil,Industrial,7.74,Import,South Korea,22,722.69,50.73,6.55,18,1.0,7526.478414132002,Import
2075,Comp_02075,Nickel,Foil,Consumer,5.89,Local,India,6,1088.43,114.07,0.0,18,1.0,8357.615499999998,Local
2075,Comp_02075,Nickel,Foil,Consumer,5.89,Import,Japan,14,1185.24,50.36,3.51,18,1.0,8889.094235911998,Local
2076,Comp_02076,Tin,Foil,Industrial,1.07,Local,India,4,973.33,103.71,0.0,18,1.0,1359.870704,Import
2076,Comp_02076,Tin,Foil,Industrial,1.07,Import,USA,22,612.49,30.06,2.76,18,1.14,950.38956633432,Import
2077,Comp_02077,Silver,Wire,Toys,8.43,Local,India,7,1093.94,57.18,0.0,18,1.0,11450.651087999999,Local
2077,Comp_02077,Silver,Wire,Toys,8.43,Import,Japan,18,1128.98,47.78,1.7,18,1.07,12738.028320772557,Local
2078,Comp_02078,Aluminum,Wire,Consumer,3.04,Local,India,14,1548.63,74.33,0.0,18,1.0,5821.882112,Import
2078,Comp_02078,Aluminum,Wire,Consumer,3.04,Import,USA,28,1331.98,21.25,2.3,18,1.11,5512.2108370876795,Import
2079,Comp_02079,Silver,Sheet,Wearable,2.14,Local,India,7,1441.79,40.66,0.0,18,1.0,3743.48274,Import
2079,Comp_02079,Silver,Sheet,Wearable,2.14,Import,Germany,14,1393.32,16.25,1.56,18,1.02,3687.2729946415684,Import
2080,Comp_02080,Nickel,Foil,Automotive,9.43,Local,India,11,1598.16,94.86,0.0,18,1.0,18838.910748,Import
2080,Comp_02080,Nickel,Foil,Automotive,9.43,Import,Japan,36,1137.33,23.6,5.91,18,0.97,13271.14628833561,Import
2081,Comp_02081,Silver,Foil,Consumer,5.79,Local,India,12,962.79,111.21,0.0,18,1.0,7337.7828,Import
2081,Comp_02081,Silver,Foil,Consumer,5.79,Import,South Korea,18,579.89,24.82,6.74,18,1.06,4674.560503571928,Import
2082,Comp_02082,Silver,Foil,Industrial,8.57,Local,India,3,1476.49,111.47,0.0,18,1.0,16058.404296,Import
2082,Comp_02082,Silver,Foil,Industrial,8.57,Import,USA,35,1023.3,24.81,1.12,18,1.02,10932.183844452866,Import
2083,Comp_02083,Nickel,Wire,Consumer,6.4,Local,India,11,1061.49,72.24,0.0,18,1.0,8561.92896,Import
2083,Comp_02083,Nickel,Wire,Consumer,6.4,Import,USA,22,971.48,13.43,6.98,18,0.97,7718.4990683059195,Import
2084,Comp_02084,Aluminum,Coil,Toys,3.6,Local,India,12,992.88,52.59,0.0,18,1.0,4441.156559999999,Local
2084,Comp_02084,Aluminum,Coil,Toys,3.6,Import,China,30,843.68,46.28,7.43,18,1.12,4548.81834505728,Local
2085,Comp_02085,Silver,Foil,Wearable,4.6,Local,India,10,965.82,62.57,0.0,18,1.0,5582.10092,Import
2085,Comp_02085,Silver,Foil,Wearable,4.6,Import,China,11,684.95,42.38,6.68,18,1.05,4422.2536214136,Import
2086,Comp_02086,Silver,Wire,Consumer,4.7,Local,India,5,1530.92,57.95,0.0,18,1.0,8811.87302,Import
2086,Comp_02086,Silver,Wire,Consumer,4.7,Import,USA,36,990.13,36.72,3.64,18,1.04,6138.293020745599,Import
2087,Comp_02087,Aluminum,Wire,Automotive,7.54,Local,India,9,1007.18,71.66,0.0,18,1.0,9598.655248,Local
2087,Comp_02087,Aluminum,Wire,Automotive,7.54,Import,China,25,1021.47,49.58,3.76,18,1.1,10876.414419041601,Local
2088,Comp_02088,Silver,Sheet,Wearable,6.93,Local,India,9,1349.63,94.52,0.0,18,1.0,11809.39221,Import
2088,Comp_02088,Silver,Sheet,Wearable,6.93,Import,Japan,22,1172.02,42.43,4.29,18,1.06,10978.510304735819,Import
2089,Comp_02089,Tin,Sheet,Industrial,0.15,Local,India,4,1177.63,78.81,0.0,18,1.0,222.38988,Import
2089,Comp_02089,Tin,Sheet,Industrial,0.15,Import,USA,32,760.6,26.07,2.11,18,1.02,145.02213777798,Import
2090,Comp_02090,Copper,Sheet,Industrial,2.01,Local,India,8,1579.69,83.96,0.0,18,1.0,3945.8450699999994,Local
2090,Comp_02090,Copper,Sheet,Industrial,2.01,Import,Germany,38,1521.31,45.34,7.19,18,1.0,3982.945085792999,Local
2091,Comp_02091,Nickel,Sheet,Consumer,1.28,Local,India,2,1357.2,88.12,0.0,18,1.0,2183.011328,Import
2091,Comp_02091,Nickel,Sheet,Consumer,1.28,Import,South Korea,38,1088.04,58.78,1.98,18,0.96,1695.7954897674238,Import
2092,Comp_02092,Copper,Wire,Toys,8.53,Local,India,6,1255.15,78.47,0.0,18,1.0,13423.418747999998,Import
2092,Comp_02092,Copper,Wire,Toys,8.53,Import,USA,30,1056.27,57.22,2.53,18,1.11,12755.318156894418,Import
2093,Comp_02093,Tin,Foil,Consumer,5.29,Local,India,9,996.94,115.64,0.0,18,1.0,6944.946876000001,Import
2093,Comp_02093,Tin,Foil,Consumer,5.29,Import,USA,27,910.56,48.61,3.2,18,0.99,6117.136309516319,Import
2094,Comp_02094,Silver,Coil,Wearable,9.23,Local,India,13,1205.06,96.82,0.0,18,1.0,14179.295832,Local
2094,Comp_02094,Silver,Coil,Wearable,9.23,Import,USA,20,1083.07,30.79,3.42,18,1.15,14428.350715241317,Local
2095,Comp_02095,Copper,Foil,Wearable,0.76,Local,India,8,1220.23,99.02,0.0,18,1.0,1183.1034,Import
2095,Comp_02095,Copper,Foil,Wearable,0.76,Import,Germany,18,1196.72,55.9,3.19,18,0.99,1147.592624062896,Import
2096,Comp_02096,Copper,Sheet,Automotive,1.23,Local,India,6,936.99,69.23,0.0,18,1.0,1460.427708,Import
2096,Comp_02096,Copper,Sheet,Automotive,1.23,Import,China,28,1000.03,24.47,0.02,18,0.98,1457.5115580227998,Import
2097,Comp_02097,Tin,Wire,Industrial,2.01,Local,India,13,956.61,98.36,0.0,18,1.0,2502.1778459999996,Import
2097,Comp_02097,Tin,Wire,Industrial,2.01,Import,South Korea,17,854.3,25.95,1.83,18,0.97,2062.2037701394493,Import
2098,Comp_02098,Nickel,Foil,Industrial,9.94,Local,India,5,1128.97,113.76,0.0,18,1.0,14576.228715999998,Import
2098,Comp_02098,Nickel,Foil,Industrial,9.94,Import,Germany,10,801.78,21.19,0.4,18,1.11,10757.44383561456,Import
2099,Comp_02099,Nickel,Foil,Consumer,1.83,Local,India,12,1349.65,87.53,0.0,18,1.0,3103.446492,Import
2099,Comp_02099,Nickel,Foil,Consumer,1.83,Import,USA,22,1059.52,50.19,7.69,18,1.12,2890.2539028390725,Import
2100,Comp_02100,Copper,Wire,Consumer,6.65,Local,India,13,1187.37,80.32,0.0,18,1.0,9947.563429999998,Import
2100,Comp_02100,Copper,Wire,Consumer,6.65,Import,Germany,18,924.3,54.0,1.43,18,1.05,8175.8220573015005,Import
2101,Comp_02101,Silver,Foil,Toys,1.51,Local,India,8,1047.92,88.43,0.0,18,1.0,2024.74843,Import
2101,Comp_02101,Silver,Foil,Toys,1.51,Import,USA,20,667.39,53.98,7.21,18,1.01,1391.789967143186,Import
2102,Comp_02102,Nickel,Sheet,Automotive,1.2,Local,India,12,1223.36,54.45,0.0,18,1.0,1809.3789599999998,Local
2102,Comp_02102,Nickel,Sheet,Automotive,1.2,Import,USA,31,1274.81,24.81,1.57,18,1.06,1981.30327407264,Local
2103,Comp_02103,Nickel,Foil,Toys,9.03,Local,India,2,1071.54,84.86,0.0,18,1.0,12321.904559999997,Import
2103,Comp_02103,Nickel,Foil,Toys,9.03,Import,China,10,681.88,19.39,1.13,18,1.07,8085.721951780578,Import
2104,Comp_02104,Copper,Wire,Automotive,9.73,Local,India,4,1562.55,58.49,0.0,18,1.0,18611.808655999997,Local
2104,Comp_02104,Copper,Wire,Automotive,9.73,Import,Germany,23,1391.08,16.16,5.3,18,1.1,18714.7519446888,Local
2105,Comp_02105,Nickel,Coil,Consumer,5.75,Local,India,4,1490.7,113.66,0.0,18,1.0,10885.582600000002,Import
2105,Comp_02105,Nickel,Coil,Consumer,5.75,Import,Japan,25,1371.21,10.15,0.09,18,1.02,9568.5821323368,Import
2106,Comp_02106,Aluminum,Sheet,Consumer,6.91,Local,India,3,1456.08,76.34,0.0,18,1.0,12495.046196,Local
2106,Comp_02106,Aluminum,Sheet,Consumer,6.91,Import,USA,15,1592.99,17.66,5.29,18,1.01,13965.92582391913,Local
2107,Comp_02107,Nickel,Sheet,Automotive,7.41,Local,India,2,1283.66,47.68,0.0,18,1.0,11640.970692000003,Local
2107,Comp_02107,Nickel,Sheet,Automotive,7.41,Import,Germany,29,1190.87,37.77,7.12,18,1.05,12083.276920216318,Local
2108,Comp_02108,Silver,Sheet,Wearable,5.47,Local,India,12,1018.21,99.65,0.0,18,1.0,7215.339156000001,Local
2108,Comp_02108,Silver,Sheet,Wearable,5.47,Import,Germany,21,946.99,41.55,4.46,18,1.11,7398.379098079704,Local
2109,Comp_02109,Copper,Foil,Toys,9.7,Local,India,11,1568.99,72.99,0.0,18,1.0,18794.103079999997,Import
2109,Comp_02109,Copper,Foil,Toys,9.7,Import,Japan,27,1346.29,29.74,0.44,18,1.06,16768.499926468317,Import
2110,Comp_02110,Nickel,Foil,Wearable,6.52,Local,India,14,1039.26,71.77,0.0,18,1.0,8547.820408,Import
2110,Comp_02110,Nickel,Foil,Wearable,6.52,Import,South Korea,15,787.72,38.98,5.13,18,0.98,6552.850815558878,Import
2111,Comp_02111,Copper,Coil,Industrial,0.12,Local,India,10,1478.76,119.74,0.0,18,1.0,226.34759999999997,Local
2111,Comp_02111,Copper,Coil,Industrial,0.12,Import,China,28,1299.91,52.13,7.77,18,1.11,229.02012921340804,Local
2112,Comp_02112,Copper,Foil,Wearable,3.96,Local,India,4,1222.09,46.6,0.0,18,1.0,5928.334631999999,Local
2112,Comp_02112,Copper,Foil,Wearable,3.96,Import,China,28,1340.41,19.17,1.24,18,1.06,6817.732578493056,Local
2113,Comp_02113,Tin,Coil,Toys,3.99,Local,India,6,1472.33,66.13,0.0,18,1.0,7243.377372000001,Local
2113,Comp_02113,Tin,Coil,Toys,3.99,Import,South Korea,15,1561.84,55.83,0.89,18,1.12,8606.190978175391,Local
2114,Comp_02114,Copper,Sheet,Consumer,7.72,Local,India,11,1085.0,98.18,0.0,18,1.0,10778.296528,Local
2114,Comp_02114,Copper,Sheet,Consumer,7.72,Import,Germany,13,1079.42,42.71,3.21,18,1.03,10866.795237017224,Local
2115,Comp_02115,Tin,Sheet,Automotive,5.36,Local,India,5,1473.93,81.39,0.0,18,1.0,9837.087936000002,Local
2115,Comp_02115,Tin,Sheet,Automotive,5.36,Import,South Korea,20,1373.06,49.87,3.66,18,1.08,10075.469502782591,Local
2116,Comp_02116,Copper,Sheet,Toys,1.76,Local,India,8,1475.02,66.78,0.0,18,1.0,3202.0102399999996,Local
2116,Comp_02116,Copper,Sheet,Toys,1.76,Import,Japan,24,1591.95,34.49,3.76,18,1.1,3855.2750700851207,Local
2117,Comp_02117,Aluminum,Sheet,Industrial,1.95,Local,India,9,1488.4,107.19,0.0,18,1.0,3671.45259,Import
2117,Comp_02117,Aluminum,Sheet,Industrial,1.95,Import,USA,22,1285.35,15.37,5.91,18,1.08,3423.4276991241595,Import
2118,Comp_02118,Tin,Sheet,Wearable,6.77,Local,India,2,993.38,66.07,0.0,18,1.0,8463.52227,Local
2118,Comp_02118,Tin,Sheet,Wearable,6.77,Import,USA,19,919.54,58.54,6.19,18,1.03,8546.059259429216,Local
2119,Comp_02119,Aluminum,Coil,Toys,8.18,Local,India,9,1438.04,90.42,0.0,18,1.0,14753.307303999998,Import
2119,Comp_02119,Aluminum,Coil,Toys,8.18,Import,Germany,17,993.73,12.81,2.13,18,1.04,10319.366111209793,Import
2120,Comp_02120,Copper,Sheet,Wearable,7.01,Local,India,7,1472.51,59.63,0.0,18,1.0,12673.555652,Import
2120,Comp_02120,Copper,Sheet,Wearable,7.01,Import,South Korea,13,982.75,37.04,0.34,18,0.99,8379.537822151451,Import
2121,Comp_02121,Copper,Foil,Industrial,8.86,Local,India,13,1076.52,76.26,0.0,18,1.0,12052.084343999999,Import
2121,Comp_02121,Copper,Foil,Industrial,8.86,Import,South Korea,14,895.1,57.23,2.99,18,1.12,11484.610628457793,Import
2122,Comp_02122,Copper,Wire,Wearable,7.87,Local,India,4,921.55,86.87,0.0,18,1.0,9364.793172,Local
2122,Comp_02122,Copper,Wire,Wearable,7.87,Import,Japan,37,980.78,24.32,5.67,18,1.13,11145.412933317859,Local
2123,Comp_02123,Copper,Wire,Industrial,8.22,Local,India,5,1546.09,74.47,0.0,18,1.0,15718.783776,Import
2123,Comp_02123,Copper,Wire,Industrial,8.22,Import,China,26,1223.27,29.68,2.4,18,1.11,13813.715292364803,Import
2124,Comp_02124,Nickel,Wire,Consumer,7.78,Local,India,11,947.02,56.4,0.0,18,1.0,9211.796968,Local
2124,Comp_02124,Nickel,Wire,Consumer,7.78,Import,China,38,896.44,38.07,0.54,18,1.13,9746.818562055609,Local
2125,Comp_02125,Copper,Coil,Industrial,9.15,Local,India,7,1430.59,72.06,0.0,18,1.0,16224.112049999998,Local
2125,Comp_02125,Copper,Coil,Industrial,9.15,Import,China,38,1555.87,45.63,3.79,18,1.12,20100.348116184003,Local
2126,Comp_02126,Silver,Wire,Toys,5.92,Local,India,2,1198.12,66.12,0.0,18,1.0,8831.474943999998,Local
2126,Comp_02126,Silver,Wire,Toys,5.92,Import,China,29,1274.69,52.92,1.86,18,1.13,10674.716365559485,Local
2127,Comp_02127,Nickel,Wire,Wearable,2.43,Local,India,7,1597.31,40.37,0.0,18,1.0,4695.883631999999,Import
2127,Comp_02127,Nickel,Wire,Wearable,2.43,Import,USA,31,1113.89,59.1,2.9,18,1.14,3945.5069858895595,Import
2128,Comp_02128,Aluminum,Foil,Wearable,5.78,Local,India,10,1577.26,118.6,0.0,18,1.0,11566.443543999998,Import
2128,Comp_02128,Aluminum,Foil,Wearable,5.78,Import,USA,35,1000.28,39.91,2.97,18,0.98,7159.114501142856,Import
2129,Comp_02129,Nickel,Wire,Toys,5.16,Local,India,8,1061.79,72.23,0.0,18,1.0,6904.820976,Import
2129,Comp_02129,Nickel,Wire,Toys,5.16,Import,Germany,20,695.52,28.52,6.46,18,1.11,5209.591967646912,Import
2130,Comp_02130,Silver,Coil,Wearable,3.25,Local,India,12,1307.35,115.04,0.0,18,1.0,5454.86565,Local
2130,Comp_02130,Silver,Coil,Wearable,3.25,Import,China,18,1424.53,32.66,6.76,18,1.0,5966.0943287400005,Local
2131,Comp_02131,Copper,Foil,Toys,9.23,Local,India,3,908.88,69.57,0.0,18,1.0,10656.690330000001,Import
2131,Comp_02131,Copper,Foil,Toys,9.23,Import,South Korea,10,585.12,34.77,8.0,18,1.05,7656.166918764001,Import
2132,Comp_02132,Nickel,Wire,Toys,3.47,Local,India,7,945.42,80.44,0.0,18,1.0,4200.486355999999,Import
2132,Comp_02132,Nickel,Wire,Toys,3.47,Import,Germany,33,825.26,24.81,1.66,18,1.02,3609.2457096437033,Import
2133,Comp_02133,Copper,Wire,Wearable,2.83,Local,India,5,1508.54,51.6,0.0,18,1.0,5209.931515999999,Import
2133,Comp_02133,Copper,Wire,Wearable,2.83,Import,USA,13,1198.51,44.47,5.74,18,1.04,4564.626307746752,Import
2134,Comp_02134,Aluminum,Coil,Industrial,2.13,Local,India,2,1222.77,76.89,0.0,18,1.0,3266.565444,Import
2134,Comp_02134,Aluminum,Coil,Industrial,2.13,Import,USA,31,858.82,53.96,2.92,18,0.96,2266.7244907760637,Import
2135,Comp_02135,Copper,Coil,Wearable,7.06,Local,India,13,1575.5,76.29,0.0,18,1.0,13760.732132,Import
2135,Comp_02135,Copper,Coil,Wearable,7.06,Import,Germany,10,983.59,41.34,7.66,18,1.07,9836.012381787927,Import
2136,Comp_02136,Aluminum,Wire,Industrial,2.5,Local,India,14,1034.17,51.34,0.0,18,1.0,3202.2545,Local
2136,Comp_02136,Aluminum,Wire,Industrial,2.5,Import,Japan,32,1047.04,39.47,7.91,18,1.08,3735.4350700259997,Local
2137,Comp_02137,Copper,Sheet,Wearable,4.78,Local,India,7,1100.36,111.53,0.0,18,1.0,6835.5443559999985,Local
2137,Comp_02137,Copper,Sheet,Wearable,4.78,Import,South Korea,12,1043.81,56.31,4.11,18,1.12,7235.364808507136,Local
2138,Comp_02138,Copper,Foil,Automotive,6.74,Local,India,13,973.55,111.28,0.0,18,1.0,8627.869955999999,Local
2138,Comp_02138,Copper,Foil,Automotive,6.74,Import,USA,39,1031.81,45.35,6.85,18,1.05,9611.384404095597,Local
2139,Comp_02139,Tin,Coil,Industrial,2.76,Local,India,13,1162.58,99.98,0.0,18,1.0,4111.905407999999,Import
2139,Comp_02139,Tin,Coil,Industrial,2.76,Import,Japan,30,994.19,31.36,5.15,18,0.98,3441.7813824827995,Import
2140,Comp_02140,Nickel,Sheet,Industrial,6.02,Local,India,14,1132.08,57.84,0.0,18,1.0,8452.715711999997,Local
2140,Comp_02140,Nickel,Sheet,Industrial,6.02,Import,Japan,22,1088.29,35.3,3.16,18,1.1,9057.12543559824,Local
2141,Comp_02141,Nickel,Wire,Industrial,6.29,Local,India,4,1485.91,44.92,0.0,18,1.0,11362.126426,Local
2141,Comp_02141,Nickel,Wire,Industrial,6.29,Import,Germany,35,1468.76,46.87,4.48,18,0.98,11518.21246800134,Local
2142,Comp_02142,Aluminum,Foil,Industrial,7.14,Local,India,10,1364.38,117.03,0.0,18,1.0,12481.175532,Local
2142,Comp_02142,Aluminum,Foil,Industrial,7.14,Import,South Korea,32,1483.42,14.29,5.86,18,1.07,14293.007313960985,Local
2143,Comp_02143,Aluminum,Wire,Consumer,9.92,Local,India,12,1199.9,52.02,0.0,18,1.0,14654.474752,Import
2143,Comp_02143,Aluminum,Wire,Consumer,9.92,Import,South Korea,31,901.72,14.88,0.98,18,1.01,10942.845625198079,Import
2144,Comp_02144,Aluminum,Foil,Automotive,3.61,Local,India,5,981.31,74.38,0.0,18,1.0,4497.028262,Import
2144,Comp_02144,Aluminum,Foil,Automotive,3.61,Import,China,32,766.83,30.4,6.93,18,1.07,3885.582967069454,Import
2145,Comp_02145,Tin,Coil,Wearable,1.36,Local,India,2,1436.12,114.23,0.0,18,1.0,2488.00168,Local
2145,Comp_02145,Tin,Coil,Wearable,1.36,Import,USA,27,1451.56,35.43,3.83,18,1.08,2675.935080836928,Local
2146,Comp_02146,Silver,Wire,Consumer,8.9,Local,India,5,1551.71,86.94,0.0,18,1.0,17209.1023,Import
2146,Comp_02146,Silver,Wire,Consumer,8.9,Import,South Korea,32,1470.82,26.23,4.05,18,0.96,15704.410438608,Import
2147,Comp_02147,Silver,Coil,Consumer,4.78,Local,India,11,1238.06,85.7,0.0,18,1.0,7466.535903999999,Import
2147,Comp_02147,Silver,Coil,Consumer,4.78,Import,Germany,22,761.01,50.08,1.91,18,1.09,5081.854780157484,Import
2148,Comp_02148,Tin,Sheet,Automotive,2.4,Local,India,14,1055.46,99.35,0.0,18,1.0,3270.42192,Import
2148,Comp_02148,Tin,Sheet,Automotive,2.4,Import,Germany,15,660.16,44.68,1.9,18,1.09,2217.0958726847994,Import
2149,Comp_02149,Aluminum,Foil,Wearable,5.62,Local,India,3,1380.36,59.1,0.0,18,1.0,9545.922935999999,Local
2149,Comp_02149,Aluminum,Foil,Wearable,5.62,Import,South Korea,38,1354.84,52.27,7.8,18,1.08,10863.97828062624,Local
2150,Comp_02150,Silver,Wire,Industrial,1.73,Local,India,9,1200.64,72.7,0.0,18,1.0,2599.396276,Import
2150,Comp_02150,Silver,Wire,Industrial,1.73,Import,Germany,29,937.37,34.47,2.61,18,1.04,2117.122109433344,Import
2151,Comp_02151,Aluminum,Wire,Automotive,8.86,Local,India,5,955.65,74.08,0.0,18,1.0,10765.621204,Import
2151,Comp_02151,Aluminum,Wire,Automotive,8.86,Import,Japan,18,732.33,46.28,1.19,18,1.03,8484.192759215795,Import
2152,Comp_02152,Tin,Sheet,Consumer,1.97,Local,India,14,1562.53,67.43,0.0,18,1.0,3789.005016,Import
2152,Comp_02152,Tin,Sheet,Consumer,1.97,Import,South Korea,18,990.41,11.88,3.08,18,0.98,2353.6512732334554,Import
2153,Comp_02153,Silver,Coil,Wearable,8.29,Local,India,5,1442.14,93.54,0.0,18,1.0,15022.328895999997,Import
2153,Comp_02153,Silver,Coil,Wearable,8.29,Import,South Korea,24,1095.34,28.7,6.92,18,1.07,12579.432002371868,Import
2154,Comp_02154,Nickel,Sheet,Industrial,2.71,Local,India,10,1057.74,95.04,0.0,18,1.0,3686.3598839999995,Import
2154,Comp_02154,Nickel,Sheet,Industrial,2.71,Import,Japan,37,848.88,45.46,6.72,18,1.12,3418.359959139328,Import
2155,Comp_02155,Aluminum,Wire,Wearable,2.03,Local,India,3,1309.05,87.23,0.0,18,1.0,3344.6491119999996,Import
2155,Comp_02155,Aluminum,Wire,Wearable,2.03,Import,Germany,24,1173.3,16.95,1.49,18,0.99,2864.6705441623494,Import
2156,Comp_02156,Silver,Coil,Toys,5.83,Local,India,4,1072.34,93.86,0.0,18,1.0,8022.756279999999,Local
2156,Comp_02156,Silver,Coil,Toys,5.83,Import,China,20,1031.97,42.2,4.54,18,1.11,8574.899833848614,Local
2157,Comp_02157,Nickel,Wire,Automotive,1.0,Local,India,13,1084.27,69.71,0.0,18,1.0,1361.6964,Import
2157,Comp_02157,Nickel,Wire,Automotive,1.0,Import,Germany,36,1080.23,32.14,0.14,18,0.99,1301.2898928876,Import
